topoid,poigroup,poitype,poiname,poilabel,poilabeltype,poialtlabel,poisourcefeatureoid,accesscontrol,startdate,enddate,lastupdate,msoid,centroidid,shapeuuid,changetype,processstate,urbanity,cadid,createdate,modifieddate,lganame,councilname,abscode,ltocode,vgcode,wbcode
504379179,3,Sports Centre,ALEXANDRIA BASKETBALL STADIUM,ALEXANDRIA BASKETBALL STADIUM,NAMED,,42,1,20100927115312,30000101000000,20100927115312.535,68637,,0005c8d1-309a-3488-ae92-90634d7d0f4f,I,,U,,,,,,,,,
504379186,3,Park,LIONEL BOWEN PARK,LIONEL BOWEN PARK,NAMED,,61,1,20140219150005,30000101000000,20140219150110.05,165228,,b9fb16bc-3a62-36cc-b97a-f67e1e740f70,M,,U,,,,,,,,,
504379187,3,Sports Field,MASCOT OVAL,MASCOT OVAL,NAMED,,67,1,20100927115312,30000101000000,20100927115312.535,99136,,774cb668-bc24-30a4-bfb8-d43777b06cc9,I,,U,,,,,,,,,
504379195,3,Park,HUGHES AVENUE RESERVE,HUGHES AVENUE RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,84807,,48214bc8-e333-371e-9d41-daec9ef744cb,I,,U,,,,,,,,,
504379197,1,Place Of Worship,GREEK ORTHODOX CHURCH OF ST CATHERINE,GREEK ORTHODOX CHURCH OF ST CATHERINE,NAMED,ORTHODOX,19,1,20141125073735,30000101000000,20141125090734.829,171900,,b13c36a8-96e1-327d-88d5-072c3cb80855,M,,U,,,,,,,,,
504379202,3,Sports Court,,TENNIS COURTS,ALTERNATE,TENNIS COURTS,66,1,20100927115312,30000101000000,20100927115312.535,98762,,d635ec07-c2e0-381c-9019-1792e6013403,I,,U,,,,,,,,,
504379224,3,Sports Court,,TENNIS COURTS,ALTERNATE,TENNIS COURTS,66,1,20100927115312,30000101000000,20100927115312.535,98383,,82562191-153e-3c2b-aca5-d5071dbfb3b7,I,,U,,,,,,,,,
504379225,3,Club,MOORE PARK GOLF HOUSE,MOORE PARK GOLF HOUSE,NAMED,,41,1,20110719090624,30000101000000,20110719090624.927,129661,,f06751f8-20ca-38f6-9920-ba4fee6b6844,M,,U,,,,,,,,,
504379320,1,Place Of Worship,ST GEORGE COPTIC ORTHODOX CHURCH,ST GEORGE COPTIC ORTHODOX CHURCH,NAMED,COPTIC,19,1,20141120110447,30000101000000,20141120110508.234,171682,,df6082d1-bfa8-3ea5-835b-89946ec82694,M,,U,,,,,,,,,
504379322,1,Post Office,KENSINGTON POST OFFICE,KENSINGTON POST OFFICE,NAMED,,21,1,20100927115312,30000101000000,20100927115312.535,63066,,7c7def85-01c6-3636-9a1a-5dbbd5d195c0,I,,U,,,,,,,,,
504379326,3,Park,,Park,GENERIC,,61,1,20100927115312,30000101000000,20100927115312.535,90628,,e99db47e-9e14-3256-b092-7b1e67e40408,I,,U,,,,,,,,,
504379327,3,Park,LES BRIDGES PLAYGROUND,LES BRIDGES PLAYGROUND,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,88053,,2013cbbc-0e58-3db8-8f29-b7b984d68874,I,,U,,,,,,,,,
504379328,1,Place Of Worship,ST MARTIN'S ANGLICAN CHURCH,ST MARTIN'S ANGLICAN CHURCH,NAMED,ANGLICAN,19,1,20141120110447,30000101000000,20141120110508.236,171683,,778ced4e-fd3a-3e40-b121-6fcb4968e601,M,,U,,,,,,,,,
504379330,1,Place Of Worship,OUR LADY OF THE ROSARY KENSINGTON,OUR LADY OF THE ROSARY KENSINGTON,NAMED,CATHOLIC,19,1,20141120110447,30000101000000,20141120110508.238,171684,,70cbd385-cb14-329f-bf00-c9d9fc1b6306,M,,U,,,,,,,,,
504379334,1,Nursing Home,ST JOSEPHS AGED CARE FACILITY FOR RELIGIOUS,ST JOSEPHS AGED CARE FACILITY FOR RELIGIOUS,NAMED,RESIDENTIAL,4,1,20220309162135,30000101000000,20220309162232.518,236287,,c183846c-dcca-3932-a7d3-c4ca5f2e37ea,M,,U,,,,,,,,,
504379335,1,Convent/Monastery,KENSINGTON CONVENT,KENSINGTON CONVENT,NAMED,,5,1,20100927115312,30000101000000,20100927115312.535,8911,,9ffb9495-44da-389a-a045-16bf0e0a6327,I,,U,,,,,,,,,
504379336,1,Convent/Monastery,ST PAULS SEMINARY,ST PAULS SEMINARY,NAMED,,5,1,20100927115312,30000101000000,20100927115312.535,8895,,24a61d10-34cd-3963-a7b1-6c6455c08762,I,,U,,,,,,,,,
504379342,3,Sports Court,,TENNIS COURTS,ALTERNATE,TENNIS COURTS,66,1,20100927115312,30000101000000,20100927115312.535,97805,,a0e97a6d-7b07-3018-97c2-fe5ad22a745c,I,,U,,,,,,,,,
504379343,1,Place Of Worship,,CATHOLIC CHURCH,DERIVED,CATHOLIC,19,1,20141128103456,30000101000000,20141128103531.499,172309,,2d84ce2a-33bd-3ea4-ae59-b87122153bfb,M,,U,,,,,,,,,
504379344,3,Sports Court,,TENNIS COURTS,ALTERNATE,TENNIS COURTS,66,1,20141128103456,30000101000000,20141128103531.754,172349,,847e4ebd-ffa9-3a1a-a824-a4cf7796876d,M,,U,,,,,,,,,
504379345,1,Place Of Worship,,ANGLICAN CHURCH,DERIVED,ANGLICAN,19,1,20141128103456,30000101000000,20141128103531.501,172310,,0bbaeb8b-6459-318b-ae01-7d1f1192e81e,M,,U,,,,,,,,,
504379346,3,Sports Court,,TENNIS COURTS,ALTERNATE,TENNIS COURTS,66,1,20100927115312,30000101000000,20100927115312.535,97844,,9d2db6f7-d32f-3a8a-a563-5750d166a884,I,,U,,,,,,,,,
504379347,3,Park,BEACONSFIELD PARK,BEACONSFIELD PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.02,172382,,2b0c22b8-2620-3b41-acdd-e15ed0916f36,M,,U,,,,,,,,,
504379349,3,Park,JANET BIERNE RESERVE,JANET BIERNE RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,88551,,f6bfa79b-4397-3ec1-bcc6-d8da88b9725a,I,,U,,,,,,,,,
504379350,3,Park,BANNERMAN CRESCENT RESERVE,BANNERMAN CRESCENT RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,91563,,a68aedb3-d3eb-3508-89ba-2b46afe693d9,I,,U,,,,,,,,,
504379352,3,Park,LEVER STREET RESERVE,LEVER STREET RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,85899,,194e35a3-95c8-33eb-ba1f-ef8553f99d58,I,,U,,,,,,,,,
504379353,1,Place Of Worship,ROSEBERY UNITING CHURCH,ROSEBERY UNITING CHURCH,NAMED,UNITING,19,1,20141125073735,30000101000000,20141125090734.831,171901,,1cc772e1-514d-375b-b3e9-797695b0f270,M,,U,,,,,,,,,
504379354,1,Fire Station,MASCOT FIRE STATION,MASCOT FIRE STATION,NAMED,,10,1,20100927115312,30000101000000,20100927115312.535,9703,,252246a8-4174-3f89-8df8-58e8fdc79be6,I,,U,,,,,,,,,
504379355,3,Park,LAURISTON PARK,LAURISTON PARK,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,91843,,e0eb21a9-d6a1-31dc-9cff-b02e76af93f9,I,,U,,,,,,,,,
504379356,1,Local Government Chambers,THE COUNCIL OF THE CITY OF BOTANY BAY,THE COUNCIL OF THE CITY OF BOTANY BAY,NAMED,,15,1,20151020085527,30000101000000,20151020085550.308,197952,,1355242d-5197-342a-86ab-b46afae8de59,M,,U,,,,,,,,,
504379357,1,Place Of Worship,ST THERESE CATHOLIC CHURCH,ST THERESE CATHOLIC CHURCH,NAMED,CATHOLIC,19,1,20141125073735,30000101000000,20141125090734.833,171902,,8312c864-eced-3695-ac06-3f574fbb293a,M,,U,,,,,,,,,
504379360,1,Child Care Centre,MASCOT CHILD CARE CENTRE,MASCOT CHILD CARE CENTRE,NAMED,,141,1,20141208172536,30000101000000,20141208172536,173470,,2d8b3bab-b4ab-335f-9f95-a89b2428e977,M,,U,,,,,,,,,
504379362,1,Post Office,ROSEBERY POST OFFICE,ROSEBERY POST OFFICE,NAMED,,21,1,20100927115312,30000101000000,20100927115312.535,63103,,3e489a11-9c00-35d2-b4f7-2fa9fd79479c,I,,U,,,,,,,,,
504379364,3,Park,BRIDGET TIGHT RESERVE,BRIDGET TIGHT RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,84701,,d9319eb3-fe92-32b8-a29b-f483eb712e46,I,,U,,,,,,,,,
504379365,3,Park,LEON LACHAL RESERVE,LEON LACHAL RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,93522,,3b4254be-0986-3917-ab62-301597988f0c,I,,U,,,,,,,,,
504379366,3,Park,JEROME DOWLING RESERVE,JEROME DOWLING RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,90963,,af4cf2f6-0a2b-3fec-9298-18e9edabfab3,I,,U,,,,,,,,,
504379368,1,Shopping Centre,EAST LAKES SHOPPING CENTRE,EAST LAKES SHOPPING CENTRE,NAMED,,25,1,20100927115312,30000101000000,20100927115312.535,68154,,52b84acb-da86-31bc-8cc2-ca1af3a134f8,I,,U,,,,,,,,,
504379369,3,Park,LIGHT HORSE RESERVE,LIGHT HORSE RESERVE,NAMED,,61,1,20160209112305,30000101000000,20160209112341.733,199216,,220214a2-7556-3aeb-bfce-b99cdec896a6,M,,U,,,,,,,,,
504379370,3,Sports Field,,BOWLING GREENS,ALTERNATE,BOWLING GREENS,67,1,20100927115312,30000101000000,20100927115312.535,101190,,6df07084-e9db-39df-a14d-0544cb5c4844,I,,U,,,,,,,,,
504379371,3,Park,VERNON AVENUE RESERVE,VERNON AVENUE RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,94260,,4d8ec13f-602e-3267-9e36-5903d9ec0294,I,,U,,,,,,,,,
504379372,1,Place Of Worship,ST STEPHEN'S EASTLAKES,ST STEPHEN'S EASTLAKES,NAMED,ANGLICAN,19,1,20141125073735,30000101000000,20141125090734.835,171903,,25706a24-072f-340c-b473-1a9f87192f80,M,,U,,,,,,,,,
504379375,1,Place Of Worship,,ORTHODOX CHURCH,DERIVED,ORTHODOX,19,1,20100927115312,30000101000000,20100927115312.535,59460,,5ffcbfca-7b61-39eb-b5b4-a46c86fcb5ad,I,,U,,,,,,,,,
504379376,1,Ambulance Station,MASCOT AMBULANCE STATION,MASCOT AMBULANCE STATION,NAMED,,1,1,20100927115312,30000101000000,20100927115312.535,2163,,4d29e0ab-222a-3e9e-9568-3410e2ead8cf,I,,U,,,,,,,,,
504380219,4,Wharf,,Wharf,GENERIC,,73,1,20130513092612,30000101000000,20130513092931.444,152883,,bed73f52-582e-3adc-be35-5e1a1ec18955,M,,U,,,,,,,,,
504594024,3,Park,BOOLER MEMORIAL PLAYGROUND,BOOLER MEMORIAL PLAYGROUND,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,91851,,5517c94d-7648-33cd-9b02-f86b00a27b35,I,,U,,,,,,,,,
504594025,3,Park,BRICKFIELD PLACE,BRICKFIELD PLACE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,84731,,ec753c93-9a70-38bc-9aac-58fe36fcbd8b,I,,U,,,,,,,,,
504594031,3,Park,ERSKINEVILLE PARK,ERSKINEVILLE PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.03,172383,,d3b3e8de-ab6e-33c5-874f-9645f5629ede,M,,U,,,,,,,,,
504594032,3,Park,EVE SHARPE RESERVE,EVE SHARPE RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,91518,,dd7f7b7a-fe80-337c-88a7-0c2ea051633b,I,,U,,,,,,,,,
504594048,3,Sports Field,MCKAY OVAL,MCKAY OVAL,NAMED,,67,1,20110719090624,30000101000000,20110719090626.344,129690,,ffb70ffb-4ee6-3f55-ac74-011b002040e4,M,,U,,,,,,,,,
504594049,3,Park,MINOGUE RESERVE,MINOGUE RESERVE,NAMED,,61,1,20141128103456,30000101000000,20141128103532.032,172384,,d9bc7643-8b38-35a6-a5b7-3c04d249a455,M,,U,,,,,,,,,
504594054,4,Railway Station,MUSEUM RAILWAY STATION,MUSEUM RAILWAY STATION,NAMED,,76,1,20140527155428,30000101000000,20140527155706.347,166375,,114feda4-4737-3f39-a76d-6b330f9aa0aa,M,,U,,,,,,,,,
504594072,1,Post Office,ST PETERS POST OFFICE,ST PETERS POST OFFICE,NAMED,,21,1,20100927115312,30000101000000,20100927115312.535,63119,,2041e8ab-8381-3bdf-aaff-dbc16f483c7f,I,,U,,,,,,,,,
504594119,4,Railway Station,EXHIBITION CENTRE SLR STOP,EXHIBITION CENTRE SLR STOP,NAMED,,76,1,20160616122104,30000101000000,20160616122130.812,204737,,53f759c8-fdd9-33e9-aa06-51338463b7a8,M,,U,,,,,,,,,
504645105,1,Post Office,ROYAL EXCHANGE POST OFFICE,ROYAL EXCHANGE POST OFFICE,NAMED,,21,1,20100927115312,30000101000000,20100927115312.535,63147,,7cd35051-c717-3899-838d-72866504032e,I,,U,,,,,,,,,
504772858,1,Community Facility,EASTLAKES COMMUNITY CENTRE,EASTLAKES COMMUNITY CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,194935,,de3d546d-67f2-3835-9962-ce2432d6acfc,M,,U,,,,,,,,,
504772859,1,Community Facility,EASTLAKES SENIOR CITIZENS CENTRE,EASTLAKES SENIOR CITIZENS CENTRE,NAMED,,162,1,20151002125614,30000101000000,20151002130111,195828,,a3e3dfe2-01cb-32fa-a447-537f17a15253,M,,U,,,,,,,,,
504772877,3,Monument,FEDERATION PAVILION,FEDERATION PAVILION,NAMED,,57,1,20100927115312,30000101000000,20100927115312.535,84162,,d0c77100-7e46-3b11-a60f-bdacdf695cc1,I,,U,,,,,,,,,
504772878,3,Sports Field,ALAN DAVIDSON OVAL,ALAN DAVIDSON OVAL,NAMED,,67,1,20100927115312,30000101000000,20100927115312.535,101298,,31215588-4304-3cba-8cc5-ee2d0d9c2723,I,,U,,,,,,,,,
505135093,3,Swimming Pool,NORTH SYDNEY OLYMPIC POOL,NORTH SYDNEY OLYMPIC POOL,NAMED,,43,1,20100927115312,30000101000000,20100927115312.535,68993,,7e6402c4-e53a-3842-85ad-b66a8eb20132,I,,S,,,,,,,,,
505135391,5,Transmission Station,CHANNEL TEN TV STUDIO,CHANNEL TEN TV STUDIO,NAMED,,113,1,20100927115312,30000101000000,20100927115312.535,69892,,3512025e-8a59-333c-8db2-9b0f0b688507,I,,U,,,,,,,,,
505135395,3,Park,PYRMONT BAY PARK,PYRMONT BAY PARK,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,90641,,9abba1c0-506f-35b2-bdee-a6c6ca683a9d,I,,S,,,,,,,,,
505135396,3,Park,METCALFE PARK,METCALFE PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.034,172385,,7d9bba32-621f-3da9-8cd3-5fc173b3c7fd,M,,S,,,,,,,,,
505135397,3,Park,PIRRAMA PARK,PIRRAMA PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.036,172386,,050ac59b-d897-390b-94e5-bc0e5cbb5c18,M,,S,,,,,,,,,
505135398,3,Park,GIBA PARK,GIBA PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.038,172387,,46739061-dc61-3527-86ad-c9eeb1b85ee7,M,,S,,,,,,,,,
505135399,3,Park,JAMES WATKINSON RESERVE,JAMES WATKINSON RESERVE,NAMED,,61,1,20141128103456,30000101000000,20141128103532.04,172388,,a2350ac3-55e7-359c-83e1-f380f05c5800,M,,U,,,,,,,,,
505135404,4,Railway Station,JOHN STREET SQUARE SLR STOP,JOHN STREET SQUARE SLR STOP,NAMED,,76,1,20160616122104,30000101000000,20160616122130.814,204738,,79d69713-8bdb-3be2-8ecc-8189ccd9abd2,M,,U,,,,,,,,,
505135405,4,Railway Station,THE STAR SLR STOP,THE STAR SLR STOP,NAMED,,76,1,20160616122104,30000101000000,20160616122130.816,204739,,91b1156e-f063-3c00-a06e-4b8123511314,M,,U,,,,,,,,,
505135406,4,Railway Station,PYRMONT BAY SLR STOP,PYRMONT BAY SLR STOP,NAMED,,76,1,20160616122104,30000101000000,20160616122130.818,204740,,fd88e34c-4f8f-3271-8e90-0d0814f563aa,M,,U,,,,,,,,,
505135407,4,Railway Station,FISH MARKET SLR STOP,FISH MARKET SLR STOP,NAMED,,76,1,20160616122104,30000101000000,20160616122130.82,204741,,6698bf0f-e740-3ea4-917e-6193ef34569d,M,,U,,,,,,,,,
505135408,4,Railway Station,CONVENTION SLR STOP,CONVENTION SLR STOP,NAMED,,76,1,20110729132523,30000101000000,20110729132543.371,130108,,42d96777-06e2-34a0-867c-66cb369e86ee,M,,U,,,,,,,,,
505135410,4,Railway Station,HARBOURSIDE MONORAIL STATION,HARBOURSIDE MONORAIL STATION,NAMED,,76,1,20100927115312,30000101000000,20100927115312.535,119659,,eb87c736-8b9d-3c17-ac30-52a6d438b57e,I,,U,,,,,,,,,
505135411,1,Post Office,PYRMONT POST OFFICE,PYRMONT POST OFFICE,NAMED,,21,1,20111028132458,30000101000000,20111028132528.501,132722,,594a424f-939e-3715-984b-5f37e96f3300,M,,U,,,,,,,,,
505135412,4,Railway Station,DARLING PARK MONORAIL STATION,DARLING PARK MONORAIL STATION,NAMED,,76,1,20100927115312,30000101000000,20100927115312.535,119437,,d1204bfc-1145-3ab9-8de4-d9c239ba8de4,I,,U,,,,,,,,,
505135413,1,Place Of Worship,,CATHOLIC CHURCH,DERIVED,CATHOLIC,19,1,20141128103456,30000101000000,20141128103531.503,172311,,5959550d-886c-3470-a576-a5696afc64c3,M,,U,,,,,,,,,
505135414,3,Park,,Park,GENERIC,,61,1,20141128103456,30000101000000,20141128103532.042,172389,,3af9aa3e-8e3e-356e-82d5-7dcb97a924bd,M,,U,,,,,,,,,
505135415,1,Museum,AUSTRALIAN NATIONAL MARITIME MUSEUM,AUSTRALIAN NATIONAL MARITIME MUSEUM,NAMED,,17,1,20100927115312,30000101000000,20100927115312.535,57515,,2d09e821-0f10-3fae-8a47-a134269aff1a,I,,U,,,,,,,,,
505135416,3,Tourist Attraction,STAR CITY CASINO,STAR CITY CASINO,NAMED,,44,1,20141128103456,30000101000000,20141128103531.541,172321,,3947cf83-17b9-3d93-8cf2-e61cc5386d59,M,,U,,,,,,,,,
505135417,1,Community Facility,LYRIC THEATRE,LYRIC THEATRE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195051,,cd061459-cbdb-33ca-9179-a0d5557e68d6,M,,U,,,,,,,,,
505135418,3,Tourist Attraction,SYDNEY AQUARIUM,SYDNEY AQUARIUM,NAMED,,44,1,20100927115312,30000101000000,20100927115312.535,69618,,7e4af8df-5174-3737-9480-e9d970880d71,I,,U,,,,,,,,,
505135419,3,Park,BLACKWATTLE BAY PARK,BLACKWATTLE BAY PARK,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,91609,,3b361233-d789-3ed1-b411-84b7adf6ef8a,I,,S,,,,,,,,,
505135687,2,Combined Primary-Secondary School,ST MARY'S CATHEDRAL COLLEGE,ST MARY'S CATHEDRAL COLLEGE,NAMED,,32,1,20150603150827,30000101000000,20150603151040.907,188352,,bb86aa90-fc4c-3969-91d9-78113a32b4c0,M,,U,,,,,,,,,
505135688,1,Place Of Worship,ST MARY'S CATHEDRAL,ST MARY'S CATHEDRAL,NAMED,,19,1,20141128103456,30000101000000,20141128103531.505,172312,,21aa8b06-1ab8-31da-aba1-de6ed4175d78,M,,U,,,,,,,,,
505135689,3,Park,COOK PARK,COOK PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.046,172390,,3ed5fa3c-7422-34b8-82d6-18513f1bc4d8,M,,U,,,,,,,,,
505135700,3,Park,THE ROYAL BOTANIC GARDEN SYDNEY,THE ROYAL BOTANIC GARDEN SYDNEY,NAMED,,61,1,20141128103456,30000101000000,20141128103532.048,172391,,b96ba7ce-6201-3d6e-a4d5-415b0f75351c,M,,S,,,,,,,,,
505135701,1,Place Of Worship,,ANGLICAN CHURCH,DERIVED,ANGLICAN,19,1,20141128103456,30000101000000,20141128103531.507,172313,,7d00e40e-5241-3796-aeed-e577ad3324ae,M,,U,,,,,,,,,
505135702,1,Place Of Worship,GREAT SYNOGOGUE SYDNEY,GREAT SYNOGOGUE SYDNEY,NAMED,,19,1,20141128103456,30000101000000,20141128103531.509,172314,,fdd54b6b-b085-3c21-a6fb-6c4a1b260d46,M,,U,,,,,,,,,
505135704,1,Post Office,SYDNEY SOUTH POST OFFICE,SYDNEY SOUTH POST OFFICE,NAMED,,21,1,20111028132458,30000101000000,20111028132528.662,132724,,db8cbe9b-7244-309e-9641-95c759311b77,M,,U,,,,,,,,,
505135705,4,Railway Station,CITY CENTRE MONORAIL STATION,CITY CENTRE MONORAIL STATION,NAMED,,76,1,20100927115312,30000101000000,20100927115312.535,119820,,534dc4e5-1408-3117-8efe-51c1a27fbfec,I,,U,,,,,,,,,
505135707,1,Post Office,QUEEN VICTORIA BUILDING POST OFFICE,QUEEN VICTORIA BUILDING POST OFFICE,NAMED,,21,1,20100927115312,30000101000000,20100927115312.535,63180,,d348a740-3c2c-3e49-a157-1cf82a712a24,I,,U,,,,,,,,,
505135708,1,Community Facility,SYDNEY TOWN HALL,SYDNEY TOWN HALL,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195053,,b2dfd20a-5d70-336e-ab40-caef191697b1,M,,U,,,,,,,,,
505135710,1,Museum,HYDE PARK BARRACKS MUSEUM,HYDE PARK BARRACKS MUSEUM,NAMED,,17,1,20141128103456,30000101000000,20141128103531.417,172290,,7aec959c-f59f-3a94-9577-3909a09354cf,M,,U,,,,,,,,,
505135711,1,Community Facility,NSW PARLIAMENT HOUSE,NSW PARLIAMENT HOUSE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195054,,462ee33f-7a4d-3877-b983-64b4ddf29606,M,,S,,,,,,,,,
505135712,1,General Hospital,SYDNEY HOSPITAL AND SYDNEY EYE HOSPITAL,SYDNEY HOSPITAL AND SYDNEY EYE HOSPITAL,NAMED,,12,1,20130513160457,30000101000000,20130513160618.216,153087,,badc8ff4-db71-37e6-8abc-4e2873c8faa4,M,,U,,,,,,,,,
505135713,1,Library,STATE LIBRARY OF NSW,STATE LIBRARY OF NSW,NAMED,,14,1,20141128103456,30000101000000,20141128103531.405,172287,,885b459f-a5cc-3977-9a5e-219807b51e80,M,,S,,,,,,,,,
505135715,1,Post Office,SYDNEY PARLIAMENT HOUSE POST OFFICE,SYDNEY PARLIAMENT HOUSE POST OFFICE,NAMED,,21,1,20111028132458,30000101000000,20111028132528.747,132725,,c5f43976-7bb3-3370-81e8-b59b1bd1e182,M,,S,,,,,,,,,
505135717,1,Place Of Worship,,UNITING CHURCH,DERIVED,UNITING,19,1,20141128103456,30000101000000,20141128103531.511,172315,,5965fb7a-52b2-3e8e-a9d7-29fc811509aa,M,,U,,,,,,,,,
505135718,3,Park,JESSIE STREET GARDENS,JESSIE STREET GARDENS,NAMED,,61,1,20141128103456,30000101000000,20141128103532.05,172392,,2b19dc7e-db14-3217-82bc-09d37c317af8,M,,U,,,,,,,,,
505135719,1,Place Of Worship,,CATHOLIC CHURCH,DERIVED,CATHOLIC,19,1,20141128103456,30000101000000,20141128103531.513,172316,,fa058bfc-6c5e-3c97-8e63-4927e5bdd031,M,,U,,,,,,,,,
505135721,1,Post Office,AUSTRALIA SQUARE POST OFFICE,AUSTRALIA SQUARE POST OFFICE,NAMED,,21,1,20110915144241,30000101000000,20110915144251.077,131794,,d59485a0-8aa7-370a-9630-98e2ae8466e8,M,,U,,,,,,,,,
505135722,1,Place Of Worship,,ANGLICAN CHURCH,DERIVED,ANGLICAN,19,1,20141128103456,30000101000000,20141128103531.515,172317,,99796348-1f76-303a-88b8-b7ae0680a494,M,,U,,,,,,,,,
505135723,1,Place Of Worship,,PRESBYTERIAN CHURCH,DERIVED,PRESBYTERIAN,19,1,20141128103456,30000101000000,20141128103531.517,172318,,6f7560f0-f96f-3c44-8ca5-4d557a2d382a,M,,U,,,,,,,,,
505135724,1,Museum,MUSEUM OF SYDNEY,MUSEUM OF SYDNEY,NAMED,,17,1,20100927115312,30000101000000,20100927115312.535,57392,,2186e17e-6d8d-30aa-a641-7e6a126080eb,I,,U,,,,,,,,,
505135725,1,Museum,JUSTICE AND POLICE MUSEUM,JUSTICE AND POLICE MUSEUM,NAMED,,17,1,20141128103456,30000101000000,20141128103531.421,172291,,be8ec460-9d90-3f5f-8c81-b7396ff3080d,M,,U,,,,,,,,,
505135731,3,Park,THORNTON PARK,THORNTON PARK,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,90777,,e1ed7053-142b-3f08-88c2-233e5fcc8db3,I,,U,,,,,,,,,
505135732,3,Park,ILLOURA RESERVE,ILLOURA RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,93984,,6c4188a4-2d91-36aa-8399-8f11be513751,I,,S,,,,,,,,,
505135733,3,Park,ORIGLASS PARK,ORIGLASS PARK,NAMED,,61,1,20141210150356,30000101000000,20141210160346.538,175268,,858e2241-4960-3797-bf3d-cb838aaa146d,M,,U,,,,,,,,,
505135741,1,Community Facility,SYDNEY OPERA HOUSE,SYDNEY OPERA HOUSE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195055,,06e7bdf3-1692-301e-b390-53e6e4a49efc,M,,S,,,,,,,,,
505135745,1,Police Station,THE ROCKS POLICE STATION,THE ROCKS POLICE STATION,NAMED,,20,1,20100927115312,30000101000000,20100927115312.535,62099,,de9eb991-db44-3972-a4cd-d873663e6f92,I,,U,,,,,,,,,
505135746,1,Museum,MUSEUM OF CONTEMPORARY ART,MUSEUM OF CONTEMPORARY ART,NAMED,,17,1,20141128103456,30000101000000,20141128103531.423,172292,,98f92d9e-c8ee-31ed-99a5-6033dcf49ff7,M,,U,,,,,,,,,
505135747,3,Park,FIRST FLEET PARK,FIRST FLEET PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.052,172393,,0b199acf-3bc8-311b-a2bf-e7526588bc98,M,,U,,,,,,,,,
505135748,3,Park,DAWES POINT RESERVE,DAWES POINT RESERVE,NAMED,,61,1,20100927115312,30000101000000,20100927115312.535,85875,,ff46dfef-5ba0-3fc6-8956-bbcf0286f604,I,,S,,,,,,,,,
505135754,1,Place Of Worship,,ANGLICAN CHURCH,DERIVED,ANGLICAN,19,1,20100927115312,30000101000000,20100927115312.535,60653,,270b8f48-cf37-3247-a40a-2b1f9a09d369,I,,U,,,,,,,,,
505135756,1,Place Of Worship,,CATHOLIC CHURCH,DERIVED,CATHOLIC,19,1,20141128103456,30000101000000,20141128103531.521,172319,,63d70a2d-0368-3f93-9188-6eb2b8f0e8c7,M,,U,,,,,,,,,
505135757,3,Park,OBSERVATORY PARK,OBSERVATORY PARK,NAMED,,61,1,20141128103456,30000101000000,20141128103532.056,172394,,2b93a48a-d798-3fe6-91e0-330e2575d00d,M,,U,,,,,,,,,
505135759,1,Fire Station,THE ROCKS FIRE STATION,THE ROCKS FIRE STATION,NAMED,,10,1,20100927115312,30000101000000,20100927115312.535,9711,,95beaca3-cf8a-303c-a787-99f6cee24778,I,,U,,,,,,,,,
505135766,1,Community Facility,KIRRIBILLI HOUSE,KIRRIBILLI HOUSE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195056,,802193d3-94a2-39f1-bdba-984286a7acbc,M,,S,,,,,,,,,
505135767,1,Community Facility,ADMIRALTY HOUSE,ADMIRALTY HOUSE,NAMED,,162,1,20151002125614,30000101000000,20151002130110,195057,,36cae2b8-d28f-3bd9-8b47-070d3348bbd7,M,,S,,,,,,,,,
